n_samples,rank,eigenvalue,cumulative_variance
512,1,1.0378875,0.89267844
512,2,0.0841722,0.96507424
512,3,0.036593396,0.99654794
512,4,0.003999728,0.9999881
512,5,3.0031877e-06,0.99999064
512,6,2.1963765e-06,0.99999255
512,7,1.8486528e-06,0.99999416
512,8,1.4667703e-06,0.9999954
512,9,8.8626336e-07,0.9999962
512,10,7.1803476e-07,0.9999968
512,11,6.473827e-07,0.9999973
512,12,4.232661e-07,0.9999977
512,13,3.5302185e-07,0.999998
512,14,2.7314792e-07,0.9999982
512,15,2.1794668e-07,0.9999984
512,16,2.0754852e-07,0.99999857
512,17,1.8696623e-07,0.99999875
512,18,1.5768649e-07,0.99999887
512,19,1.472892e-07,0.999999
512,20,1.1288834e-07,0.9999991
512,21,9.988049e-08,0.99999917
512,22,9.18242e-08,0.9999992
512,23,8.257177e-08,0.9999993
512,24,7.06905e-08,0.99999934
512,25,5.855565e-08,0.9999994
512,26,5.1615128e-08,0.99999946
512,27,4.837137e-08,0.9999995
512,28,4.139376e-08,0.9999996
512,29,4.0385434e-08,0.99999964
512,30,3.9039993e-08,0.9999997
512,31,3.3997605e-08,0.9999997
512,32,3.30469e-08,0.9999997
512,33,2.8833401e-08,0.9999997
512,34,2.656459e-08,0.9999997
512,35,2.3957535e-08,0.9999997
512,36,2.2977025e-08,0.9999997
512,37,1.9392049e-08,0.9999997
512,38,1.8788349e-08,0.9999997
512,39,1.7190068e-08,0.9999997
512,40,1.5080042e-08,0.9999997
512,41,1.4413219e-08,0.9999997
512,42,1.3891269e-08,0.9999997
512,43,1.2787679e-08,0.9999997
512,44,1.0924166e-08,0.9999997
512,45,1.0340662e-08,0.9999997
512,46,9.9186295e-09,0.9999997
512,47,9.615548e-09,0.9999997
512,48,9.1107495e-09,0.9999997
512,49,8.716186e-09,0.9999997
512,50,7.852447e-09,0.9999997
512,51,7.623385e-09,0.9999997
512,52,6.858773e-09,0.9999997
512,53,6.5028156e-09,0.9999997
512,54,6.138089e-09,0.9999997
512,55,5.5581544e-09,0.9999997
512,56,5.458207e-09,0.9999997
512,57,5.256645e-09,0.9999997
512,58,4.8625446e-09,0.9999997
512,59,4.4893165e-09,0.9999997
512,60,4.3030153e-09,0.9999997
512,61,3.917472e-09,0.9999997
512,62,3.7144223e-09,0.9999997
512,63,3.659793e-09,0.9999997
512,64,3.4090506e-09,0.9999997
512,65,3.3105882e-09,0.9999997
512,66,3.2437981e-09,0.9999997
512,67,2.8197842e-09,0.9999997
512,68,2.7881175e-09,0.9999997
512,69,2.6222913e-09,0.9999997
512,70,2.3846463e-09,0.9999997
512,71,2.3140965e-09,0.9999997
512,72,2.243068e-09,0.9999997
512,73,2.0627036e-09,0.9999997
512,74,1.948837e-09,0.9999997
512,75,1.8297375e-09,0.9999997
512,76,1.8292652e-09,0.9999997
512,77,1.7275228e-09,0.9999997
512,78,1.6678448e-09,0.9999997
512,79,1.553394e-09,0.9999997
512,80,1.4908175e-09,0.9999997
512,81,1.4009672e-09,0.9999997
512,82,1.3452638e-09,0.9999997
512,83,1.2660045e-09,0.9999997
512,84,1.1679444e-09,0.9999997
512,85,1.143089e-09,0.9999997
512,86,1.138115e-09,0.9999997
512,87,1.12898e-09,0.9999997
512,88,1.0363431e-09,0.9999997
512,89,9.997181e-10,0.9999997
512,90,9.2941177e-10,0.9999997
512,91,8.9651686e-10,0.9999997
512,92,8.339228e-10,0.9999997
512,93,8.1672696e-10,0.9999997
512,94,7.6230566e-10,0.9999997
512,95,7.262029e-10,0.9999997
512,96,7.0284534e-10,0.9999997
512,97,6.70157e-10,0.9999997
512,98,6.501248e-10,0.9999997
512,99,6.1191197e-10,0.9999997
512,100,6.029128e-10,0.9999997
512,101,5.975542e-10,0.9999997
512,102,5.581402e-10,0.9999997
512,103,5.216763e-10,0.9999997
512,104,5.164768e-10,0.9999997
512,105,5.0390775e-10,0.9999997
512,106,4.937549e-10,0.9999997
512,107,4.5069992e-10,0.9999997
512,108,4.2843318e-10,0.9999997
512,109,4.2019216e-10,0.9999997
512,110,3.8098943e-10,0.9999997
512,111,3.7179038e-10,0.9999997
512,112,3.6627457e-10,0.9999997
512,113,3.2145514e-10,0.9999997
512,114,3.2027164e-10,0.9999997
512,115,3.0339348e-10,0.9999997
512,116,2.9759556e-10,0.9999997
512,117,2.8267358e-10,0.9999997
512,118,2.7609195e-10,0.9999997
512,119,2.7350203e-10,0.9999997
512,120,2.515265e-10,0.9999997
512,121,2.4679253e-10,0.9999997
512,122,2.2930251e-10,0.9999997
512,123,2.2421609e-10,0.9999997
512,124,2.2155454e-10,0.9999997
512,125,2.122548e-10,0.9999997
512,126,2.0296827e-10,0.9999997
512,127,1.9187882e-10,0.9999997
512,128,1.878853e-10,0.9999997
512,129,1.7017235e-10,0.9999997
512,130,1.6530914e-10,0.9999997
512,131,1.6385163e-10,0.9999997
512,132,1.4937378e-10,0.9999997
512,133,1.487259e-10,0.9999997
512,134,1.448865e-10,0.9999997
512,135,1.3964317e-10,0.9999997
512,136,1.3189244e-10,0.9999997
512,137,1.1815958e-10,0.9999997
512,138,1.1442774e-10,0.9999997
512,139,1.11656524e-10,0.9999997
512,140,1.09176515e-10,0.9999997
512,141,1.08251935e-10,0.9999997
512,142,1.0476058e-10,0.9999997
512,143,1.0115551e-10,0.9999997
512,144,9.5234425e-11,0.9999997
512,145,9.077188e-11,0.9999997
512,146,8.813002e-11,0.9999997
512,147,8.581906e-11,0.9999997
512,148,8.385828e-11,0.9999997
512,149,7.376965e-11,0.9999997
512,150,7.1300604e-11,0.9999997
512,151,6.907412e-11,0.9999997
512,152,6.692701e-11,0.9999997
512,153,6.528641e-11,0.9999997
512,154,6.267538e-11,0.9999997
512,155,6.078913e-11,0.9999997
512,156,5.74813e-11,0.9999997
512,157,5.4049758e-11,0.9999997
512,158,5.107832e-11,0.9999997
512,159,5.1032623e-11,0.9999997
512,160,4.836041e-11,0.9999997
512,161,4.5808184e-11,0.9999997
512,162,4.407721e-11,0.9999997
512,163,4.3660922e-11,0.9999997
512,164,4.1911304e-11,0.9999997
512,165,3.985014e-11,0.9999997
512,166,3.9218018e-11,0.9999997
512,167,3.8815482e-11,0.9999997
512,168,3.6763485e-11,0.9999997
512,169,3.169179e-11,0.9999997
512,170,3.1090026e-11,0.9999997
512,171,3.091269e-11,0.9999997
512,172,2.8786262e-11,0.9999997
512,173,2.703967e-11,0.9999997
512,174,2.6350484e-11,0.9999997
512,175,2.5296957e-11,0.9999997
512,176,2.5201686e-11,0.9999997
512,177,2.3503218e-11,0.9999997
512,178,2.3372252e-11,0.9999997
512,179,2.2893106e-11,0.9999997
512,180,2.1027458e-11,0.9999997
512,181,2.0091978e-11,0.9999997
512,182,1.9177887e-11,0.9999997
512,183,1.798144e-11,0.9999997
512,184,1.7515506e-11,0.9999997
512,185,1.7194223e-11,0.9999997
512,186,1.6781304e-11,0.9999997
512,187,1.6554407e-11,0.9999997
512,188,1.5459328e-11,0.9999997
512,189,1.4887386e-11,0.9999997
512,190,1.4626623e-11,0.9999997
512,191,1.37554594e-11,0.9999997
512,192,1.3286477e-11,0.9999997
512,193,1.31163405e-11,0.9999997
512,194,1.2445106e-11,0.9999997
512,195,1.2022649e-11,0.9999997
512,196,1.1206465e-11,0.9999997
512,197,1.083082e-11,0.9999997
512,198,1.0633513e-11,0.9999997
512,199,1.01229025e-11,0.9999997
512,200,1.0007441e-11,0.9999997
512,201,9.518863e-12,0.9999997
512,202,9.18166e-12,0.9999997
512,203,8.785827e-12,0.9999997
512,204,8.576647e-12,0.9999997
512,205,8.151356e-12,0.9999997
512,206,8.020993e-12,0.9999997
512,207,7.672878e-12,0.9999997
512,208,7.363609e-12,0.9999997
512,209,7.1490704e-12,0.9999997
512,210,6.803796e-12,0.9999997
512,211,6.4917564e-12,0.9999997
512,212,6.231567e-12,0.9999997
512,213,6.0006292e-12,0.9999997
512,214,5.8157277e-12,0.9999997
512,215,5.3987496e-12,0.9999997
512,216,5.3341537e-12,0.9999997
512,217,4.9457717e-12,0.9999997
512,218,4.909075e-12,0.9999997
512,219,4.647388e-12,0.9999997
512,220,4.6232575e-12,0.9999997
512,221,4.5122695e-12,0.9999997
512,222,4.3662947e-12,0.9999997
512,223,4.3469776e-12,0.9999997
512,224,4.2275935e-12,0.9999997
512,225,4.099119e-12,0.9999997
512,226,3.944499e-12,0.9999997
512,227,3.5401484e-12,0.9999997
512,228,3.5199176e-12,0.9999997
512,229,3.3341184e-12,0.9999997
512,230,3.2093208e-12,0.9999997
512,231,3.1453948e-12,0.9999997
512,232,3.1406288e-12,0.9999997
512,233,3.0666116e-12,0.9999997
512,234,2.9297565e-12,0.9999997
512,235,2.719189e-12,0.9999997
512,236,2.653191e-12,0.9999997
512,237,2.4922423e-12,0.9999997
512,238,2.3896462e-12,0.9999997
512,239,2.3112554e-12,0.9999997
512,240,2.266881e-12,0.9999997
512,241,2.0781575e-12,0.9999997
512,242,2.0632367e-12,0.9999997
512,243,2.0235543e-12,0.9999997
512,244,1.9478703e-12,0.9999997
512,245,1.8941925e-12,0.9999997
512,246,1.7751598e-12,0.9999997
512,247,1.7479864e-12,0.9999997
512,248,1.6200334e-12,0.9999997
512,249,1.5742348e-12,0.9999997
512,250,1.4768154e-12,0.9999997
512,251,1.4473897e-12,0.9999997
512,252,1.4222081e-12,0.9999997
512,253,1.3798699e-12,0.9999997
512,254,1.3024294e-12,0.9999997
512,255,1.1744784e-12,0.9999997
512,256,1.1548333e-12,0.9999997
512,257,1.1215817e-12,0.9999997
512,258,1.0894971e-12,0.9999997
512,259,1.0643847e-12,0.9999997
512,260,1.0450156e-12,0.9999997
512,261,9.805502e-13,0.9999997
512,262,9.302787e-13,0.9999997
512,263,8.337463e-13,0.9999997
512,264,8.1258584e-13,0.9999997
512,265,8.025653e-13,0.9999997
512,266,7.8921017e-13,0.9999997
512,267,7.692995e-13,0.9999997
512,268,7.355902e-13,0.9999997
512,269,6.9503653e-13,0.9999997
512,270,6.7164617e-13,0.9999997
512,271,6.293204e-13,0.9999997
512,272,6.173319e-13,0.9999997
512,273,5.523013e-13,0.9999997
512,274,5.1785545e-13,0.9999997
512,275,5.0837893e-13,0.9999997
512,276,4.8537487e-13,0.9999997
512,277,4.711534e-13,0.9999997
512,278,4.2770618e-13,0.9999997
512,279,4.2663326e-13,0.9999997
