n_samples,rank,eigenvalue,cumulative_variance
512,1,16.568027,0.6095421
512,2,4.209636,0.7644157
512,3,1.4506133,0.81778413
512,4,0.75053626,0.8453966
512,5,0.46514043,0.8625092
512,6,0.38861713,0.8768065
512,7,0.3322273,0.8890292
512,8,0.30908233,0.9004004
512,9,0.23073581,0.90888923
512,10,0.17364112,0.91527754
512,11,0.13745919,0.9203347
512,12,0.109620705,0.92436767
512,13,0.104810916,0.92822367
512,14,0.10124115,0.93194836
512,15,0.07934716,0.93486756
512,16,0.07590148,0.93766
512,17,0.06818892,0.9401687
512,18,0.06109475,0.94241637
512,19,0.058130763,0.94455504
512,20,0.053458776,0.9465218
512,21,0.05112337,0.94840264
512,22,0.04621511,0.9501029
512,23,0.043978006,0.9517209
512,24,0.04158924,0.95325094
512,25,0.04024248,0.95473146
512,26,0.038662635,0.95615387
512,27,0.038176436,0.9575584
512,28,0.03292681,0.9587698
512,29,0.032465562,0.9599642
512,30,0.030139137,0.96107304
512,31,0.029667104,0.9621645
512,32,0.028698796,0.96322036
512,33,0.026383454,0.964191
512,34,0.025165066,0.96511686
512,35,0.024875704,0.966032
512,36,0.023125181,0.9668828
512,37,0.02273093,0.9677191
512,38,0.021100601,0.96849537
512,39,0.020683838,0.96925634
512,40,0.01947242,0.9699727
512,41,0.018881517,0.97066736
512,42,0.018080119,0.97133255
512,43,0.01743821,0.97197413
512,44,0.01677139,0.97259116
512,45,0.015955612,0.97317815
512,46,0.015480007,0.9737477
512,47,0.014993608,0.9742993
512,48,0.014406692,0.9748293
512,49,0.014088874,0.97534764
512,50,0.013374477,0.9758397
512,51,0.013036415,0.9763193
512,52,0.012638199,0.9767843
512,53,0.012257421,0.97723526
512,54,0.012201865,0.97768414
512,55,0.011688129,0.9781141
512,56,0.011319724,0.9785306
512,57,0.0111027,0.97893906
512,58,0.010954919,0.9793421
512,59,0.01031392,0.97972155
512,60,0.010152533,0.9800951
512,61,0.009850059,0.9804575
512,62,0.00957569,0.98080975
512,63,0.009368091,0.9811544
512,64,0.009011408,0.9814859
512,65,0.008839852,0.9818111
512,66,0.008563728,0.9821262
512,67,0.008272061,0.9824305
512,68,0.008170856,0.9827311
512,69,0.008160178,0.98303133
512,70,0.007799709,0.98331827
512,71,0.00777148,0.9836042
512,72,0.0074920594,0.9838798
512,73,0.0073040496,0.9841485
512,74,0.0072197337,0.9844141
512,75,0.0070278705,0.98467267
512,76,0.006861398,0.9849251
512,77,0.0068288962,0.9851763
512,78,0.006617607,0.9854198
512,79,0.0063909497,0.98565495
512,80,0.0062559014,0.9858851
512,81,0.006082558,0.98610884
512,82,0.0059588016,0.98632807
512,83,0.005882231,0.9865445
512,84,0.005673577,0.9867532
512,85,0.005596822,0.98695916
512,86,0.0054281317,0.98715883
512,87,0.0052869255,0.9873533
512,88,0.0051841643,0.98754406
512,89,0.005048076,0.9877298
512,90,0.0050276425,0.98791474
512,91,0.00488884,0.9880946
512,92,0.004829309,0.9882723
512,93,0.0047557084,0.98844725
512,94,0.0046578133,0.9886186
512,95,0.0045104367,0.98878455
512,96,0.0044351467,0.98894775
512,97,0.004386188,0.9891091
512,98,0.0043335715,0.98926854
512,99,0.004253809,0.98942506
512,100,0.0041174307,0.9895765
512,101,0.004049513,0.98972553
512,102,0.003963953,0.9898714
512,103,0.003886453,0.9900144
512,104,0.003869055,0.9901567
512,105,0.0038084458,0.99029684
512,106,0.003746833,0.9904347
512,107,0.0036499698,0.990569
512,108,0.0035755618,0.99070054
512,109,0.0034502721,0.9908275
512,110,0.0033696955,0.9909515
512,111,0.0033370273,0.99107426
512,112,0.0032740165,0.9911947
512,113,0.0031971205,0.9913123
512,114,0.0031575973,0.9914285
512,115,0.003127408,0.99154353
512,116,0.0030258493,0.9916549
512,117,0.0030055947,0.99176544
512,118,0.0029699772,0.9918747
512,119,0.0029086187,0.9919817
512,120,0.0028590835,0.9920869
512,121,0.0028367962,0.99219126
512,122,0.0028055927,0.9922945
512,123,0.0026975833,0.99239373
512,124,0.0026641306,0.9924917
512,125,0.002632178,0.9925886
512,126,0.0026192807,0.99268496
512,127,0.002565856,0.9927794
512,128,0.0025267024,0.99287236
512,129,0.0024727816,0.9929633
512,130,0.0024203514,0.99305236
512,131,0.002393079,0.9931404
512,132,0.0023190544,0.9932257
512,133,0.0022957444,0.99331015
512,134,0.002272484,0.9933938
512,135,0.0022386273,0.99347615
512,136,0.0021971085,0.993557
512,137,0.0021649478,0.9936366
512,138,0.0021612272,0.9937161
512,139,0.0021225743,0.9937942
512,140,0.0020979973,0.9938714
512,141,0.0020395115,0.99394643
512,142,0.0020332304,0.99402124
512,143,0.002000845,0.99409485
512,144,0.0019907048,0.9941681
512,145,0.0019829609,0.99424106
512,146,0.0019168828,0.9943116
512,147,0.0019000716,0.9943815
512,148,0.0018816446,0.9944507
512,149,0.0018569481,0.994519
512,150,0.0018222614,0.99458605
512,151,0.0017930451,0.99465203
512,152,0.0017658562,0.994717
512,153,0.0017596367,0.99478173
512,154,0.0016877317,0.99484384
512,155,0.0016758083,0.9949055
512,156,0.0016629988,0.9949666
512,157,0.0016458017,0.9950272
512,158,0.0016089724,0.9950864
512,159,0.0015977465,0.99514514
512,160,0.0015847709,0.99520344
512,161,0.0015248276,0.9952595
512,162,0.0015103188,0.9953151
512,163,0.0014970817,0.99537015
512,164,0.0014690008,0.9954242
512,165,0.0014553783,0.99547774
512,166,0.0014346541,0.99553055
512,167,0.0013985161,0.995582
512,168,0.0013880177,0.99563307
512,169,0.001372864,0.99568355
512,170,0.0013555974,0.99573344
512,171,0.0013297922,0.9957824
512,172,0.0013242951,0.9958311
512,173,0.0013213373,0.9958797
512,174,0.0012982121,0.99592745
512,175,0.0012775994,0.9959745
512,176,0.0012633951,0.996021
512,177,0.0012615708,0.9960674
512,178,0.0012397474,0.996113
512,179,0.0012250214,0.99615806
